feature,label,contribution
MalePctDivorce,C,0.1682186871767044
MalePctDivorce,A,0.9883078932762146
MalePctDivorce,B,0.5781062841415405
MalePctDivorce,D,-0.3388161063194275
MalePctDivorce,E,0.1792164295911789
MalePctDivorce,Z,-0.01710590161383152
PctEmplManu,C,-0.15679813921451569
PctEmplManu,A,1.0
PctEmplManu,B,0.24903185665607452
PctEmplManu,D,-0.14166727662086487
PctEmplManu,E,0.17069150507450104
PctEmplManu,Z,-0.06587917357683182
arsonsPerPop,C,-0.07114854454994202
arsonsPerPop,A,0.49435919523239136
arsonsPerPop,B,0.08873961120843887
arsonsPerPop,D,-0.04546382650732994
arsonsPerPop,E,0.1482032984495163
arsonsPerPop,Z,0.08971459418535233
murdPerPop,C,-0.08431711047887802
murdPerPop,A,0.6122930645942688
murdPerPop,B,0.16155678033828735
murdPerPop,D,-0.06285832822322845
murdPerPop,E,0.02359161339700222
murdPerPop,Z,0.12592385709285736
population,C,0.07096817344427109
population,A,0.3888266980648041
population,B,0.025910556316375732
population,D,-0.023442763835191727
population,E,0.09966635704040527
population,Z,0.027406804263591766
numbUrban,C,0.06916666030883789
numbUrban,A,0.4774649739265442
numbUrban,B,0.03887925669550896
numbUrban,D,-0.007131857331842184
numbUrban,E,0.09581828862428665
numbUrban,Z,0.02627374231815338
OtherPerCap,C,0.10938931256532669
OtherPerCap,A,0.4328637719154358
OtherPerCap,B,0.10962891578674316
OtherPerCap,D,-0.012779331766068935
OtherPerCap,E,-0.04412515461444855
OtherPerCap,Z,0.0006018219864927232
PctKidsBornNeverMar,C,0.09769774973392487
PctKidsBornNeverMar,A,0.5235524773597717
PctKidsBornNeverMar,B,0.14762185513973236
PctKidsBornNeverMar,D,0.02870122343301773
PctKidsBornNeverMar,E,-0.04637225344777107
PctKidsBornNeverMar,Z,0.11288272589445114
PctWorkMomYoungKids,C,0.0876375213265419
PctWorkMomYoungKids,A,0.5334928631782532
PctWorkMomYoungKids,B,0.02014678344130516
PctWorkMomYoungKids,D,0.03225803002715111
PctWorkMomYoungKids,E,-0.2277594357728958
PctWorkMomYoungKids,Z,0.08872339129447937
NumImmig,C,0.0070570376701653
NumImmig,A,0.3165629208087921
NumImmig,B,-0.012991311959922314
NumImmig,D,-0.00010328341886634007
NumImmig,E,-0.07220353931188583
NumImmig,Z,-0.027748825028538704
robbbPerPop,C,0.028751477599143982
robbbPerPop,A,0.4928942024707794
robbbPerPop,B,0.16636314988136292
robbbPerPop,D,0.09652773290872574
robbbPerPop,E,-0.09616905450820923
robbbPerPop,Z,-0.04636947065591812
burglPerPop,C,0.11889921128749847
burglPerPop,A,0.42156076431274414
burglPerPop,B,0.1725597232580185
burglPerPop,D,0.03325359895825386
burglPerPop,E,-0.04093583673238754
burglPerPop,Z,-0.10060493648052216
assaultPerPop,C,-0.020811576396226883
assaultPerPop,A,0.32297995686531067
assaultPerPop,B,0.23269134759902954
assaultPerPop,D,-0.015590211376547813
assaultPerPop,E,-0.0902039036154747
assaultPerPop,Z,0.02215726301074028
ViolentCrimesPerPop,C,-0.06338724493980408
ViolentCrimesPerPop,A,0.31763824820518494
ViolentCrimesPerPop,B,0.2268325686454773
ViolentCrimesPerPop,D,-0.04591357707977295
ViolentCrimesPerPop,E,-0.050486478954553604
ViolentCrimesPerPop,Z,0.04076285660266876
PctSpeakEnglOnly,C,0.35759416222572327
PctSpeakEnglOnly,A,0.8692298531532288
PctSpeakEnglOnly,B,-0.16968758404254913
PctSpeakEnglOnly,D,0.1924121081829071
PctSpeakEnglOnly,E,0.0005638999864459038
PctSpeakEnglOnly,Z,-0.14710432291030884
PctWorkMom,C,0.30388930439949036
PctWorkMom,A,0.4124535918235779
PctWorkMom,B,-0.0673304870724678
PctWorkMom,D,-0.018074756488204002
PctWorkMom,E,-0.22101391851902008
PctWorkMom,Z,0.05360184237360954
NumInShelters,C,0.08299583941698074
NumInShelters,A,0.04239530488848686
NumInShelters,B,0.00768103776499629
NumInShelters,D,0.06445886939764023
NumInShelters,E,-0.0391487255692482
NumInShelters,Z,0.0012897420674562454
pctWRetire,C,-0.047248683869838715
pctWRetire,A,0.1599569320678711
pctWRetire,B,0.12064620852470398
pctWRetire,D,0.24642041325569153
pctWRetire,E,-0.1440846025943756
pctWRetire,Z,-0.10105235874652863
PopDens,C,-0.10551979392766953
PopDens,A,0.08705972880125046
PopDens,B,0.01897425390779972
PopDens,D,0.029562365263700485
PopDens,E,-0.2517731785774231
PopDens,Z,-0.13809099793434143
pctWSocSec,C,0.06376723200082779
pctWSocSec,A,0.3178490996360779
pctWSocSec,B,0.084987573325634
pctWSocSec,D,0.21089771389961243
pctWSocSec,E,-0.6249770522117615
pctWSocSec,Z,-0.05015823617577553
agePct65up,C,0.0960257351398468
agePct65up,A,0.23983274400234222
agePct65up,B,0.07105005532503128
agePct65up,D,-0.10491611063480377
agePct65up,E,-0.8948246836662292
agePct65up,Z,-0.1614224910736084
LandArea,C,0.10311590880155563
LandArea,A,-0.005339248571544886
LandArea,B,0.0728669986128807
LandArea,D,-0.07721652835607529
LandArea,E,-0.8552270531654358
LandArea,Z,0.01058325543999672
indianPerCap,C,-0.027093375101685524
indianPerCap,A,-0.021006232127547264
indianPerCap,B,0.06665891408920288
indianPerCap,D,-0.035699594765901566
indianPerCap,E,-0.1477646827697754
indianPerCap,Z,-0.013768368400633335
pctUrban,C,-0.05593283474445343
pctUrban,A,0.003396391635760665
pctUrban,B,0.23701359331607819
pctUrban,D,-0.12191437184810638
pctUrban,E,-0.2653411030769348
